words,FED_18_C.txt,FED_19_C.txt,FED_20_C.txt,FED_49_D.txt,FED_50_D.txt,FED_51_D.txt,FED_52_D.txt,FED_53_D.txt,FED_54_D.txt,FED_55_D.txt,FED_56_D.txt,FED_57_D.txt,FED_58_D.txt,FED_62_D.txt,FED_63_D.txt,FED_11_H.txt,FED_12_H.txt,FED_13_H.txt,FED_15_H.txt,FED_16_H.txt,FED_17_H.txt,FED_1_H.txt,FED_21_H.txt,FED_22_H.txt,FED_23_H.txt,FED_24_H.txt,FED_25_H.txt,FED_26_H.txt,FED_27_H.txt,FED_28_H.txt,FED_29_H.txt,FED_30_H.txt,FED_31_H.txt,FED_32_H.txt,FED_33_H.txt,FED_34_H.txt,FED_35_H.txt,FED_36_H.txt,FED_59_H.txt,FED_60_H.txt,FED_61_H.txt,FED_65_H.txt,FED_66_H.txt,FED_67_H.txt,FED_68_H.txt,FED_69_H.txt,FED_6_H.txt,FED_70_H.txt,FED_71_H.txt,FED_72_H.txt,FED_73_H.txt,FED_74_H.txt,FED_75_H.txt,FED_76_H.txt,FED_77_H.txt,FED_78_H.txt,FED_79_H.txt,FED_7_H.txt,FED_80_H.txt,FED_81_H.txt,FED_82_H.txt,FED_83_H.txt,FED_84_H.txt,FED_85_H.txt,FED_8_H.txt,FED_9_H.txt,FED_2_J.txt,FED_3_J.txt,FED_4_J.txt,FED_5_J.txt,FED_64_J.txt,FED_10_M.txt,FED_14_M.txt,FED_37_M.txt,FED_38_M.txt,FED_39_M.txt,FED_40_M.txt,FED_41_M.txt,FED_42_M.txt,FED_43_M.txt,FED_44_M.txt,FED_45_M.txt,FED_46_M.txt,FED_47_M.txt,FED_48_M.txt
gradually,0.0,0.0004873294346978557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047778308647873863,0.0,0.0006572461386789353,0.0,0.0,0.0,0.0,0.0,0.0,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0004187604690117253,0.0,0.0,0.0,0.0005070993914807302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.00043346337234503684,0.0,0.0,0.0,0.00017117425539198904,0.0,0.0,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009411764705882353,0.0,0.0,0.0
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014962593516209476,0.0,0.0,0.0,0.00047778308647873863,0.0,0.0,0.00039952057530962844,0.0,0.0,0.0,0.0004897159647404506,0.0,0.0,0.0004997501249375312,0.0005617977528089888,0.0,0.0,0.0,0.0,0.0,0.0012445550715619166,0.0,0.0005070993914807302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023820867079561695,0.0,0.0,0.0,0.0,0.0,0.0,0.0007423904974016332,0.0,0.0,0.0,0.0003679175864606328,0.0,0.0,0.0,0.0008431703204047217,0.0,0.0002904443799012489,0.0,0.0009411764705882353,0.0,0.0,0.0
congress,0.000473260766682442,0.0,0.0,0.0,0.0,0.0,0.0005402485143165856,0.0004608294930875576,0.0004987531172069825,0.0019579050416054823,0.0006353240152477764,0.0009037505648441031,0.0,0.0,0.0,0.0,0.0,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0004997501249375312,0.0008426966292134832,0.000554016620498615,0.0,0.0010045203415369162,0.0,0.0,0.0,0.00044662795891022776,0.0005070993914807302,0.0,0.003351206434316354,0.0,0.0,0.0,0.0,0.0005211047420531526,0.0,0.0,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0,0.0,0.0,0.0,0.001026694045174538,0.0004336513443191674,0.0005053057099545225,0.0,0.0,0.00043346337234503684,0.0,0.0005102040816326531,0.001935483870967742,0.00017117425539198904,0.0021438780371605525,0.0007369196757553427,0.0,0.0,0.004186602870813397,0.0,0.0,0.0,0.0,0.0,0.00046598322460391424,0.0,0.0036090225563909775,0.0007651109410864575,0.005280528052805281,0.001405283867341203,0.0010768126346015793,0.0014522218995062445,0.0030970406056434964,0.001411764705882353,0.0007633587786259542,0.0,0.0005356186395286556
for,0.003312825366777094,0.00341130604288499,0.011818778726198293,0.006650544135429262,0.0054005400540054005,0.00676730869338886,0.007023230686115613,0.00967741935483871,0.004987531172069825,0.008321096426823299,0.0044472681067344345,0.00858563036601898,0.006211180124223602,0.006691760769552488,0.008544199802826159,0.007191370355573312,0.0036985668053629217,0.001034126163391934,0.005827128520556815,0.004407443682664055,0.006997455470737914,0.007425742574257425,0.0024987506246876563,0.005898876404494382,0.009418282548476454,0.004977600796416127,0.0055248618784530384,0.008793969849246231,0.004801097393689987,0.009334163036714374,0.007592675301473872,0.011663286004056795,0.0034522439585730723,0.002680965147453083,0.005312868949232586,0.011716989634970707,0.00487156775907883,0.004374772147283996,0.006774361646690985,0.005770084332001775,0.011147540983606558,0.007905138339920948,0.007054673721340388,0.006638503319251659,0.010596026490066225,0.00600400266844563,0.0063756743501716525,0.0077046548956661316,0.005717552887364208,0.00684931506849315,0.00590717299578059,0.008955223880597015,0.003593429158110883,0.005203816131830009,0.009600808489135927,0.004892367906066536,0.014423076923076924,0.006068487212830516,0.004878048780487805,0.005357142857142857,0.0025806451612903226,0.0066757959602875725,0.0064316341114816575,0.004421518054532056,0.004371053909664886,0.0050150451354062184,0.00777511961722488,0.007596685082872928,0.007334963325183374,0.005196733481811433,0.006047516198704104,0.005992010652463382,0.009319664492078284,0.004415011037527594,0.00631578947368421,0.005355776587605203,0.007590759075907591,0.00983698707138842,0.007896625987078248,0.00813244263723497,0.006882312456985547,0.005647058823529412,0.004198473282442748,0.0025500910746812386,0.00856989823245849
though,0.001893043066729768,0.0009746588693957114,0.0006565988181221273,0.0,0.0,0.0,0.0,0.0,0.000997506234413965,0.0004894762604013706,0.0,0.0,0.00047778308647873863,0.0004182350480970305,0.00032862306933946765,0.0,0.0,0.0,0.0006474587245063128,0.0,0.0006361323155216285,0.0,0.0004997501249375312,0.0014044943820224719,0.000554016620498615,0.0009955201592832255,0.0020090406830738324,0.0004187604690117253,0.0013717421124828531,0.0,0.00044662795891022776,0.002535496957403651,0.0017261219792865361,0.0,0.0017709563164108619,0.0009013068949977468,0.0004428697962798937,0.0007291286912139992,0.0010422094841063053,0.0004438526409232135,0.0,0.0009881422924901185,0.0008818342151675485,0.0006035003017501509,0.0013245033112582781,0.0010006671114076052,0.0014713094654242277,0.0016051364365971107,0.0011435105774728416,0.0004892367906066536,0.0008438818565400844,0.0009950248756218905,0.002566735112936345,0.0013009540329575022,0.001010611419909045,0.001304631441617743,0.0,0.0,0.0008130081300813008,0.001530612244897959,0.0012903225806451613,0.0006846970215679561,0.0004764173415912339,0.0007369196757553427,0.0014570179698882952,0.0005015045135406219,0.0,0.0,0.0,0.0,0.00043196544276457883,0.0,0.00046598322460391424,0.0003679175864606328,0.0003007518796992481,0.0007651109410864575,0.00033003300330033004,0.0005621135469364812,0.0010768126346015793,0.0002904443799012489,0.0,0.00047058823529411766,0.0007633587786259542,0.003278688524590164,0.0
future,0.0,0.0,0.0,0.0006045949214026602,0.0018001800180018,0.0,0.0,0.0,0.0,0.0004894762604013706,0.0,0.0,0.0,0.0,0.00032862306933946765,0.00039952057530962844,0.0,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0,0.0,0.0009955201592832255,0.0,0.0004187604690117253,0.0,0.0,0.0,0.0010141987829614604,0.0,0.0,0.0,0.0013519603424966202,0.0,0.0,0.0005211047420531526,0.0,0.0,0.0004940711462450593,0.0,0.0012070006035003018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513347022587269,0.0004336513443191674,0.0,0.0,0.0,0.0008669267446900737,0.0,0.0005102040816326531,0.0006451612903225806,0.00017117425539198904,0.0004764173415912339,0.0,0.0,0.0,0.0,0.0,0.0,0.0007423904974016332,0.00043196544276457883,0.0,0.0,0.0003679175864606328,0.0003007518796992481,0.00038255547054322876,0.0,0.0,0.0003589375448671931,0.0,0.0,0.00047058823529411766,0.0007633587786259542,0.0,0.0
benefit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007990411506192569,0.0004623208506703652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005070993914807302,0.0,0.0,0.0,0.0,0.0004428697962798937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032102728731942215,0.0,0.0004892367906066536,0.0,0.0,0.0,0.0,0.001010611419909045,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.00023820867079561695,0.0,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legal,0.0,0.0,0.0,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0004987531172069825,0.0,0.0,0.00045187528242205153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897159647404506,0.0,0.0,0.0004997501249375312,0.0,0.0,0.0,0.0005022601707684581,0.0,0.0,0.0006222775357809583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003645643456069996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.00032102728731942215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0006451612903225806,0.0006846970215679561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043196544276457883,0.0,0.0,0.0,0.0,0.00038255547054322876,0.00033003300330033004,0.0,0.0003589375448671931,0.0,0.00034411562284927734,0.0,0.0,0.0,0.0005356186395286556
religion,0.000473260766682442,0.0004873294346978557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0007423904974016332,0.0,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
does,0.0,0.0,0.0,0.0012091898428053204,0.0,0.0005205622071837585,0.0010804970286331713,0.0018433179723502304,0.000997506234413965,0.0009789525208027412,0.0006353240152477764,0.00045187528242205153,0.0,0.000836470096194061,0.0,0.00039952057530962844,0.0,0.0,0.0006474587245063128,0.0,0.0,0.0,0.0009995002498750624,0.0002808988764044944,0.0,0.0,0.0005022601707684581,0.0,0.0,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0005903187721369539,0.0004506534474988734,0.0004428697962798937,0.0003645643456069996,0.0,0.0,0.0,0.0,0.0004409171075837742,0.0,0.0,0.000333555703802535,0.0,0.0006420545746388443,0.0005717552887364208,0.0,0.0004219409282700422,0.0,0.001026694045174538,0.0,0.0005053057099545225,0.00032615786040443573,0.0,0.00043346337234503684,0.0,0.0005102040816326531,0.0,0.0006846970215679561,0.0004764173415912339,0.0,0.0,0.0,0.0,0.0,0.0,0.0007423904974016332,0.00043196544276457883,0.0013315579227696406,0.00046598322460391424,0.0,0.0009022556390977444,0.00038255547054322876,0.00033003300330033004,0.0008431703204047217,0.0,0.0,0.0,0.0009411764705882353,0.0003816793893129771,0.0,0.0005356186395286556
discordant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043346337234503684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0003679175864606328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provides,0.0,0.0,0.0006565988181221273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045187528242205153,0.0,0.0004182350480970305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006702412868632708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012070006035003018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009950248756218905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043196544276457883,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045187528242205153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003645643456069996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006420545746388443,0.0,0.0,0.0,0.0,0.000513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017117425539198904,0.0,0.0,0.0,0.0,0.0,0.0013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0,0.0003007518796992481,0.0,0.0,0.0,0.0003589375448671931,0.0,0.0,0.0,0.0,0.0,0.0
subordination,0.000946521533364884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0005903187721369539,0.0009013068949977468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048567265662943174,0.0005015045135406219,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047058823529411766,0.0,0.0,0.0
be,0.002839564600094652,0.00682261208576998,0.004596191726854892,0.028415961305925032,0.0279027902790279,0.03279541905257678,0.02485143165856294,0.023502304147465437,0.0199501246882793,0.024963289280469897,0.022871664548919948,0.019430637144148215,0.024844720496894408,0.025512337933918862,0.019717384160368057,0.01757890531362365,0.01849283402681461,0.025853154084798345,0.01424409193913888,0.02693437806072478,0.015267175572519083,0.02103960396039604,0.01999000499750125,0.015168539325842697,0.024930747922437674,0.025883524141363863,0.026117528879959818,0.022613065326633167,0.023319615912208505,0.02551337896701929,0.022331397945511387,0.02484787018255578,0.020713463751438434,0.020107238605898123,0.018890200708382526,0.01892744479495268,0.019929140832595216,0.028800583302952973,0.022928608650338717,0.02929427430093209,0.024262295081967214,0.032114624505928856,0.017195767195767195,0.010863005431502716,0.02384105960264901,0.017011340893929285,0.008827856792545365,0.012199036918138041,0.02172670097198399,0.020058708414872797,0.02067510548523207,0.023880597014925373,0.014373716632443531,0.03165654813529922,0.019201616978271854,0.021526418786692758,0.028846153846153848,0.02037277850021673,0.01951219512195122,0.021683673469387755,0.023225806451612905,0.01797329681615885,0.022391615054787994,0.012527634487840826,0.016998542982030112,0.013039117352056168,0.008971291866028708,0.021408839779005526,0.015281173594132029,0.02301410541945063,0.024622030237580993,0.02030625832223702,0.02096924510717614,0.017292126563649743,0.015338345864661655,0.019892884468247895,0.01782178217821782,0.020798201236649803,0.01722900215362527,0.022654661632297415,0.018582243633860976,0.02447058823529412,0.02748091603053435,0.012750455373406194,0.016604177825388325
inconvenience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0006702412868632708,0.0011806375442739079,0.0004506534474988734,0.0,0.0003645643456069996,0.0005211047420531526,0.0,0.0,0.0,0.0008818342151675485,0.0,0.0,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.000513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,0.0005102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043196544276457883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002904443799012489,0.0,0.0,0.0,0.0,0.0
assembly,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.0,0.0,0.0,0.0009789525208027412,0.0006353240152477764,0.0009037505648441031,0.0009555661729574773,0.000836470096194061,0.001971738416036806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001328609388839681,0.0,0.0,0.0,0.0019672131147540984,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.0,0.003469210754553339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017117425539198904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017278617710583153,0.0,0.0,0.0,0.0009022556390977444,0.0,0.00033003300330033004,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0003816793893129771,0.00036429872495446266,0.0016068559185859668
business,0.0,0.0004873294346978557,0.0,0.0,0.0,0.0,0.0,0.0013824884792626728,0.0,0.0,0.0,0.0,0.00047778308647873863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0004428697962798937,0.0003645643456069996,0.0,0.0,0.0,0.0004940711462450593,0.0004409171075837742,0.0,0.0006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0004219409282700422,0.0,0.001026694045174538,0.0004336513443191674,0.0005053057099545225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011910433539780848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012958963282937365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034411562284927734,0.0,0.0,0.0,0.0
remembered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023820867079561695,0.0,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.00046598322460391424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reach,0.0,0.0,0.0,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039952057530962844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0006858710562414266,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0004506534474988734,0.0,0.0003645643456069996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043196544276457883,0.0,0.0,0.0,0.0,0.0,0.0,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dictates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0,0.000554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0005070993914807302,0.0005753739930955121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006035003017501509,0.0,0.0,0.0004904364884747426,0.0006420545746388443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036845983787767134,0.00048567265662943174,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use,0.000473260766682442,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152,0.0,0.0004894762604013706,0.0,0.0,0.0,0.0,0.0006572461386789353,0.0,0.0004623208506703652,0.0,0.0,0.0004897159647404506,0.0,0.0006188118811881188,0.0009995002498750624,0.0,0.0,0.0,0.0005022601707684581,0.0008375209380234506,0.0,0.0012445550715619166,0.0013398838767306833,0.0,0.0,0.0013404825737265416,0.0011806375442739079,0.0009013068949977468,0.0004428697962798937,0.0018228217280349982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0,0.0009784735812133072,0.0004219409282700422,0.0,0.000513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011982197877439234,0.00023820867079561695,0.0,0.00048567265662943174,0.0005015045135406219,0.0,0.0,0.0,0.0007423904974016332,0.0,0.0,0.0,0.0003679175864606328,0.0006015037593984962,0.0,0.0,0.0008431703204047217,0.0,0.0002904443799012489,0.00034411562284927734,0.0,0.0,0.00036429872495446266,0.0
ought,0.0,0.0,0.0006565988181221273,0.0036275695284159614,0.0009000900090009,0.0005205622071837585,0.002701242571582928,0.0027649769585253456,0.00399002493765586,0.0024473813020068525,0.0019059720457433292,0.00045187528242205153,0.0009555661729574773,0.0037641154328732747,0.0023003614853762734,0.00039952057530962844,0.0,0.0,0.0009711880867594691,0.0004897159647404506,0.0006361323155216285,0.0,0.0,0.001966292134831461,0.00775623268698061,0.0024888003982080635,0.0020090406830738324,0.0020938023450586263,0.0,0.0,0.001786511835640911,0.002028397565922921,0.004602991944764097,0.0,0.0,0.004506534474988734,0.0,0.002187386073641998,0.003126628452318916,0.0004438526409232135,0.0019672131147540984,0.0029644268774703555,0.0004409171075837742,0.0,0.0,0.00066711140760507,0.0,0.0009630818619582664,0.0005717552887364208,0.0014677103718199608,0.0008438818565400844,0.0029850746268656717,0.002566735112936345,0.0017346053772766695,0.0,0.00228310502283105,0.0009615384615384616,0.0,0.004878048780487805,0.0017857142857142857,0.0012903225806451613,0.0010270455323519343,0.0021438780371605525,0.00036845983787767134,0.0,0.0005015045135406219,0.0011961722488038277,0.0,0.0,0.0,0.0,0.0006657789613848203,0.0,0.0011037527593818985,0.0015037593984962407,0.0011476664116296864,0.0039603960396039604,0.0019673974142776843,0.0010768126346015793,0.0020331106593087424,0.0006882312456985547,0.00047058823529411766,0.0003816793893129771,0.0018214936247723133,0.004284949116229245
although,0.0,0.0,0.0,0.0,0.0009000900090009,0.0,0.0,0.0004608294930875576,0.0004987531172069825,0.0,0.0,0.0,0.00047778308647873863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006702412868632708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0006112469437652812,0.0007423904974016332,0.0008639308855291577,0.0,0.0,0.0003679175864606328,0.0006015037593984962,0.0,0.0,0.0,0.0003589375448671931,0.0002904443799012489,0.0,0.00047058823529411766,0.0,0.0,0.0005356186395286556
accommodated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036845983787767134,0.00048567265662943174,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0003679175864606328,0.0,0.0,0.0,0.0,0.0,0.0,0.00034411562284927734,0.0,0.0,0.0,0.0
from,0.00473260766682442,0.007797270955165692,0.011818778726198293,0.003022974607013301,0.0072007200720072,0.003643935450286309,0.006482982171799027,0.005069124423963134,0.006483790523690773,0.005873715124816446,0.005717916137229987,0.004970628106642567,0.004777830864787387,0.00878293601003764,0.0052579691094314825,0.0075908909308829405,0.00878409616273694,0.005170630816959669,0.00712204596956944,0.0053868756121449556,0.0031806615776081423,0.006806930693069307,0.0079960019990005,0.0064606741573033704,0.0033240997229916896,0.0054753608760577405,0.006027122049221497,0.0046063651591289785,0.003429355281207133,0.00373366521468575,0.005806163465832961,0.004056795131845842,0.005753739930955121,0.006032171581769437,0.005312868949232586,0.005407841369986481,0.00354295837023915,0.008020415603353991,0.006253256904637832,0.005326231691078562,0.005245901639344262,0.005928853754940711,0.0048500881834215165,0.0030175015087507543,0.00728476821192053,0.004002668445630421,0.006866110838646395,0.005778491171749599,0.008576329331046312,0.00684931506849315,0.005485232067510549,0.0029850746268656717,0.00513347022587269,0.005203816131830009,0.006568974229408792,0.008806262230919765,0.006730769230769231,0.004768097095795405,0.002845528455284553,0.00510204081632653,0.00903225806451613,0.003765833618623759,0.004764173415912339,0.003316138540899042,0.004371053909664886,0.003510531594784353,0.0023923444976076554,0.010359116022099447,0.004889975550122249,0.008166295471417966,0.005183585313174946,0.0039946737683089215,0.005125815470643057,0.007358351729212656,0.00631578947368421,0.008798775822494262,0.005280528052805281,0.006183249016301293,0.003589375448671931,0.0017426662794074934,0.0030970406056434964,0.0037647058823529413,0.003816793893129771,0.004371584699453552,0.006427423674343867
